eID,gameclock,tID,pID,outcome,timestamp,minute,second,qualifier,segment,team
ThrowIn_Play_Pass,1164.787,DFL-CLU-00000B,DFL-OBJ-002G02,,2023-05-27 16:53:22.557000+02:00,19.0,24.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:53:18.900+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'false', 'PlayAngle': '166.07', 'Player': 'DFL-OBJ-002G02', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '934', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Play_Cross,1172.569,DFL-CLU-00000B,DFL-OBJ-002G02,,2023-05-27 16:53:30.339000+02:00,19.0,32.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000199', 'FromOpenPlay': 'true', 'PlayAngle': '108.43', 'Player': 'DFL-OBJ-002G02', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '937', 'Rotation': 'other', 'Distance': 'medium', 'Side': 'left'}",secondHalf,Away
CornerKick_Play_Cross,1200.289,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:53:58.059000+02:00,20.0,0.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:53:34.980+02:00', 'PostMarking': 'none', 'Placing': 'center', 'Team': 'DFL-CLU-00000B', 'Rotation': 'towardsGoal', 'TargetArea': 'center', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'false', 'PlayAngle': '94.39', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '939', 'Distance': 'long'}",secondHalf,Away
ThrowIn_Play_Pass,1217.753,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:54:15.523000+02:00,20.0,17.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:54:11.808+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002G8H', 'FromOpenPlay': 'false', 'PlayAngle': '160.00', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '947', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,1225.262,,,,2023-05-27 16:54:23.032000+02:00,20.0,25.0,{},secondHalf,Away
ShotAtGoal_BlockedShot,1227.173,DFL-CLU-00000B,DFL-OBJ-0002LI,0.0,2023-05-27 16:54:24.943000+02:00,20.0,27.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.96', 'TakerBallControl': 'dribblingLess10m', 'DistanceToGoal': '11.47', 'Team': 'DFL-CLU-00000B', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '1.37', 'ShotOrigin': '2', 'SignificanceEvaluation': 'average', 'AngleToGoal': '22.41', 'InsideBox': 'true', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-002GBK', 'Player': 'DFL-OBJ-0002LI', 'TypeOfShot': 'leftLeg', 'PlayerSpeed': '9.15', 'SetupOrigin': 'left', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '951', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.1041', 'GoalPrevented': 'false'}",secondHalf,Away
ThrowIn_Play_Cross,1240.575,DFL-CLU-00000B,DFL-OBJ-0002LI,,2023-05-27 16:54:38.345000+02:00,20.0,40.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:54:28.393+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'FromOpenPlay': 'false', 'PlayAngle': '80.98', 'Player': 'DFL-OBJ-0002LI', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '954', 'Rotation': 'other', 'Distance': 'medium'}",secondHalf,Away
Foul,1242.136,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:54:39.906000+02:00,20.0,42.0,"{'TeamFouler': 'DFL-CLU-00000B', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-002GBK', 'Fouled': 'DFL-OBJ-000172', 'TeamFouled': 'DFL-CLU-00000S'}",secondHalf,Away
Delete,1249.127,,,,2023-05-27 16:54:46.897000+02:00,20.0,49.0,{},secondHalf,Away
Caution,1260.79,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:54:58.560000+02:00,21.0,0.0,"{'OtherReason': 'kickingTheBall', 'Player': 'DFL-OBJ-002GBK', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000B', 'Reason': 'gamesmanship', 'CardRating': 'yellow'}",secondHalf,Away
CautionTeamofficial,1324.31,DFL-CLU-00000B,,,2023-05-27 16:56:02.080000+02:00,22.0,4.0,"{'PersonSentOff': 'DFL-OBJ-0002KY', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
Foul,1377.437,DFL-CLU-00000B,DFL-OBJ-J01B8R,,2023-05-27 16:56:55.207000+02:00,22.0,57.0,"{'TeamFouler': 'DFL-CLU-00000B', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-J01B8R', 'Fouled': 'DFL-OBJ-0028NB', 'TeamFouled': 'DFL-CLU-00000S'}",secondHalf,Away
Caution,1397.35,DFL-CLU-00000B,DFL-OBJ-J01B8R,,2023-05-27 16:57:15.120000+02:00,23.0,17.0,"{'OtherReason': 'foul', 'Player': 'DFL-OBJ-J01B8R', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000B', 'Reason': 'foul', 'CardRating': 'yellow'}",secondHalf,Away
Foul,1453.404,DFL-CLU-00000B,DFL-OBJ-002GOI,,2023-05-27 16:58:11.174000+02:00,24.0,13.0,"{'TeamFouler': 'DFL-CLU-00000B', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-002GOI', 'Fouled': 'DFL-OBJ-J014F7', 'TeamFouled': 'DFL-CLU-00000S'}",secondHalf,Away
GoalKick_Play_Pass,1490.28,DFL-CLU-00000B,DFL-OBJ-0026NY,,2023-05-27 16:58:48.050000+02:00,24.0,50.0,"{'DecisionTimestamp': '2023-05-27T16:58:41.295+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GAR', 'FromOpenPlay': 'false', 'PlayAngle': '66.58', 'Player': 'DFL-OBJ-0026NY', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '992', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
ThrowIn_Play_Pass,1502.908,DFL-CLU-00000B,DFL-OBJ-002GAR,,2023-05-27 16:59:00.678000+02:00,25.0,2.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T16:58:57.942+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'false', 'PlayAngle': '293.68', 'Player': 'DFL-OBJ-002GAR', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '998', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Foul,1522.448,DFL-CLU-00000B,DFL-OBJ-002G02,,2023-05-27 16:59:20.218000+02:00,25.0,22.0,"{'TeamFouler': 'DFL-CLU-00000B', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-002G02', 'Fouled': 'DFL-OBJ-J016C3', 'TeamFouled': 'DFL-CLU-00000S'}",secondHalf,Away
PlayerNotSentOff,1522.87,DFL-CLU-00000B,DFL-OBJ-J013O2,,2023-05-27 16:59:20.640000+02:00,25.0,22.0,"{'Type': 'red', 'Player': 'DFL-OBJ-J013O2', 'RefDecisionEvaluation': 'correct', 'Team': 'DFL-CLU-00000B', 'Reason': 'foul'}",secondHalf,Away
Caution,1528.27,DFL-CLU-00000B,DFL-OBJ-002G02,,2023-05-27 16:59:26.040000+02:00,25.0,28.0,"{'OtherReason': 'foul', 'Player': 'DFL-OBJ-002G02', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000B', 'Reason': 'foul', 'CardRating': 'yellow'}",secondHalf,Away
Delete,1575.315,,,,2023-05-27 17:00:13.085000+02:00,26.0,15.0,{},secondHalf,Away
BallClaiming,1597.61,DFL-CLU-00000B,DFL-OBJ-002GOI,1.0,2023-05-27 17:00:35.380000+02:00,26.0,37.0,"{'Type': 'BallClaimed', 'Player': 'DFL-OBJ-002GOI', 'BallPossessionPhase': '1030', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
FreeKick_Play_Pass,1641.097,DFL-CLU-00000B,DFL-OBJ-0002LI,,2023-05-27 17:01:18.867000+02:00,27.0,21.0,"{'DecisionTimestamp': '2023-05-27T17:00:59.799+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'false', 'PlayAngle': '42.63', 'Player': 'DFL-OBJ-0002LI', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'true', 'BallPossessionPhase': '1039', 'Rotation': 'towardsGoal', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",secondHalf,Away
RefereeBall,1695.761,,,,2023-05-27 17:02:13.531000+02:00,28.0,15.0,{},secondHalf,Away
Delete,1765.338,,,,2023-05-27 17:03:23.108000+02:00,29.0,25.0,{},secondHalf,Away
Delete,1770.671,,,,2023-05-27 17:03:28.441000+02:00,29.0,30.0,{},secondHalf,Away
Foul,1821.34,DFL-CLU-00000B,DFL-OBJ-0001UP,,2023-05-27 17:04:19.110000+02:00,30.0,21.0,"{'TeamFouler': 'DFL-CLU-00000B', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-0001UP', 'Fouled': 'DFL-OBJ-0028NB', 'TeamFouled': 'DFL-CLU-00000S'}",secondHalf,Away
Delete,1887.865,,,,2023-05-27 17:05:25.635000+02:00,31.0,27.0,{},secondHalf,Away
OutSubstitution,1965.99,DFL-CLU-00000B,DFL-OBJ-0002LI,,2023-05-27 17:06:43.760000+02:00,32.0,45.0,"{'PlayerOut': 'DFL-OBJ-0002LI', 'PlayingPosition': 'HR', 'PlayerIn': 'DFL-OBJ-J01G0J', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
OutSubstitution,1965.99,DFL-CLU-00000B,DFL-OBJ-0002LI,,2023-05-27 17:06:43.760000+02:00,32.0,45.0,"{'PlayerOut': 'DFL-OBJ-0002LI', 'PlayingPosition': 'HR', 'PlayerIn': 'DFL-OBJ-J01G0J', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
FreeKick_Play_Pass,1975.795,DFL-CLU-00000B,DFL-OBJ-0026NY,,2023-05-27 17:06:53.565000+02:00,32.0,55.0,"{'DecisionTimestamp': '2023-05-27T17:06:28.433+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'direct', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'false', 'PlayAngle': '359.75', 'Player': 'DFL-OBJ-0026NY', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1102', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",secondHalf,Away
BallClaiming,1987.589,DFL-CLU-00000B,DFL-OBJ-J01B8R,1.0,2023-05-27 17:07:05.359000+02:00,33.0,7.0,"{'Type': 'BallClaimed', 'Player': 'DFL-OBJ-J01B8R', 'BallPossessionPhase': '1109', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
Delete,2064.451,,,,2023-05-27 17:08:22.221000+02:00,34.0,24.0,{},secondHalf,Away
ThrowIn_Play_Pass,2131.074,DFL-CLU-00000B,DFL-OBJ-002GOI,,2023-05-27 17:09:28.844000+02:00,35.0,31.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:08:31.238+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J01G0J', 'FromOpenPlay': 'false', 'PlayAngle': '273.98', 'Player': 'DFL-OBJ-002GOI', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1133', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
ThrowIn_Play_Pass,2158.015,DFL-CLU-00000B,DFL-OBJ-002GOI,,2023-05-27 17:09:55.785000+02:00,35.0,58.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:09:45.036+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'false', 'PlayAngle': '231.15', 'Player': 'DFL-OBJ-002GOI', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1144', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
BallClaiming,2171.823,DFL-CLU-00000B,DFL-OBJ-002GAR,1.0,2023-05-27 17:10:09.593000+02:00,36.0,11.0,"{'Type': 'BallClaimed', 'Player': 'DFL-OBJ-002GAR', 'BallPossessionPhase': '1151', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
Delete,2182.779,,,,2023-05-27 17:10:20.549000+02:00,36.0,22.0,{},secondHalf,Away
Delete,2190.322,,,,2023-05-27 17:10:28.092000+02:00,36.0,30.0,{},secondHalf,Away
Play_Cross,2202.763,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 17:10:40.533000+02:00,36.0,42.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002G02', 'FromOpenPlay': 'true', 'PlayAngle': '278.12', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '1165', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'right'}",secondHalf,Away
Delete,2259.5,,,,2023-05-27 17:11:37.270000+02:00,37.0,39.0,{},secondHalf,Away
ThrowIn_Play_Pass,2291.825,DFL-CLU-00000B,DFL-OBJ-J01B8R,,2023-05-27 17:12:09.595000+02:00,38.0,11.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T17:11:44.009+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J01G0J', 'FromOpenPlay': 'false', 'PlayAngle': '15.65', 'Player': 'DFL-OBJ-J01B8R', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1179', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
FreeKick_Play_Pass,2355.061,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 17:13:12.831000+02:00,39.0,15.0,"{'DecisionTimestamp': '2023-05-27T17:12:43.791+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'FromOpenPlay': 'false', 'PlayAngle': '36.12', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '1189', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",secondHalf,Away
SpectacularPlay,2389.15,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 17:13:46.920000+02:00,39.0,49.0,"{'Type': 'backheel', 'Player': 'DFL-OBJ-002G8H', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
Delete,2394.331,,,,2023-05-27 17:13:52.101000+02:00,39.0,54.0,{},secondHalf,Away
ThrowIn_Play_Pass,2411.497,DFL-CLU-00000B,DFL-OBJ-002GOI,,2023-05-27 17:14:09.267000+02:00,40.0,11.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:13:55.969+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'false', 'PlayAngle': '247.29', 'Player': 'DFL-OBJ-002GOI', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1204', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
PossessionLossBeforeGoal,2414.63,DFL-CLU-00000B,DFL-OBJ-0001UP,,2023-05-27 17:14:12.400000+02:00,40.0,14.0,"{'Player': 'DFL-OBJ-0001UP', 'PossessionLossOrigin': '11', 'TypeOfPossessionLoss': 'tacklingGameLostWithBallPossession', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
KickOff_Play_Pass,2494.359,DFL-CLU-00000B,DFL-OBJ-J013O2,,2023-05-27 17:15:32.129000+02:00,41.0,34.0,"{'TeamLeft': 'DFL-CLU-00000S', 'TeamRight': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'false', 'PlayAngle': '175.60', 'Player': 'DFL-OBJ-J013O2', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '1211', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,2500.03,,,,2023-05-27 17:15:37.800000+02:00,41.0,40.0,{},secondHalf,Away
Caution,2588.63,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 17:17:06.400000+02:00,43.0,8.0,"{'OtherReason': 'gamesmanship', 'Player': 'DFL-OBJ-002G8H', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000B', 'Reason': 'gamesmanship', 'CardRating': 'yellow'}",secondHalf,Away
FreeKick_Play_Pass,2631.206,DFL-CLU-00000B,DFL-OBJ-J01B8R,,2023-05-27 17:17:48.976000+02:00,43.0,51.0,"{'DecisionTimestamp': '2023-05-27T17:15:42.202+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'false', 'PlayAngle': '32.62', 'Player': 'DFL-OBJ-J01B8R', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '1216', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",secondHalf,Away
Delete,2639.991,,,,2023-05-27 17:17:57.761000+02:00,43.0,59.0,{},secondHalf,Away
Delete,2640.472,,,,2023-05-27 17:17:58.242000+02:00,44.0,0.0,{},secondHalf,Away
Delete,2643.941,,,,2023-05-27 17:18:01.711000+02:00,44.0,3.0,{},secondHalf,Away
Delete,2710.743,,,,2023-05-27 17:19:08.513000+02:00,45.0,10.0,{},secondHalf,Away
Delete,2723.418,,,,2023-05-27 17:19:21.188000+02:00,45.0,23.0,{},secondHalf,Away
Delete,2724.037,,,,2023-05-27 17:19:21.807000+02:00,45.0,24.0,{},secondHalf,Away
ThrowIn_Play_Pass,2734.962,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 17:19:32.732000+02:00,45.0,34.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T17:19:27.605+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002G8H', 'FromOpenPlay': 'false', 'PlayAngle': '124.77', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1251', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
ThrowIn_Play_Pass,2739.148,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 17:19:36.918000+02:00,45.0,39.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T17:19:36.288+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'FromOpenPlay': 'false', 'PlayAngle': '134.83', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1256', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
OutSubstitution,2798.51,DFL-CLU-00000B,DFL-OBJ-002G02,,2023-05-27 17:20:36.280000+02:00,46.0,38.0,"{'PlayerOut': 'DFL-OBJ-002G02', 'PlayingPosition': 'DMR', 'PlayerIn': 'DFL-OBJ-J01K4C', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
OutSubstitution,2798.51,DFL-CLU-00000B,DFL-OBJ-002G02,,2023-05-27 17:20:36.280000+02:00,46.0,38.0,"{'PlayerOut': 'DFL-OBJ-002G02', 'PlayingPosition': 'DMR', 'PlayerIn': 'DFL-OBJ-J01K4C', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
RefereeBall,2815.39,,,,2023-05-27 17:20:53.160000+02:00,46.0,55.0,{},secondHalf,Away
Delete,2829.713,,,,2023-05-27 17:21:07.483000+02:00,47.0,9.0,{},secondHalf,Away
Delete,2838.085,,,,2023-05-27 17:21:15.855000+02:00,47.0,18.0,{},secondHalf,Away
Offside,2842.36,DFL-CLU-00000B,DFL-OBJ-J013O2,,2023-05-27 17:21:20.130000+02:00,47.0,22.0,"{'Player': 'DFL-OBJ-J013O2', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
Delete,2888.169,,,,2023-05-27 17:22:05.939000+02:00,48.0,8.0,{},secondHalf,Away
FinalWhistle,2892.75,,,,2023-05-27 17:22:10.520000+02:00,48.0,12.0,"{'BreakingOff': 'false', 'GameSection': 'secondHalf', 'FinalResult': '3:0'}",secondHalf,Away
Delete,2893.188,,,,2023-05-27 17:22:10.958000+02:00,48.0,13.0,{},secondHalf,Away
